measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Romania,Female,60 to 64,Road injuries,Number,2018,46.971083426443755,60.10362705331238,36.178421711592335
Deaths,Romania,Male,65 to 69,Road injuries,Number,2018,131.00068685832466,160.95811116694716,105.7155060529233
Deaths,Romania,Female,65 to 69,Road injuries,Number,2018,57.86484999409759,75.01226646435742,45.46743128762074
Deaths,Romania,Male,70 to 74,Road injuries,Number,2018,87.35550960711777,108.86926950836575,70.95717147831103
Deaths,Romania,Female,70 to 74,Road injuries,Number,2018,45.91896659318676,58.714091837685196,35.030188171419766
Deaths,Romania,Male,75 to 79,Road injuries,Number,2018,77.06823784403242,95.3617386553313,63.11711258439074
Deaths,Romania,Female,75 to 79,Road injuries,Number,2018,51.02882401471094,64.72110579164055,39.939495650264966
Deaths,Romania,Male,80 plus,Road injuries,Number,2018,94.88267252851806,115.75070284641622,78.46662095606621
Deaths,Romania,Female,80 plus,Road injuries,Number,2018,74.51397774155616,94.14936957592973,60.42370752128708
Deaths,Romania,Male,All Ages,Road injuries,Number,2018,1674.7161308899151,1928.4779505674765,1452.2153012526621
Deaths,Romania,Female,All Ages,Road injuries,Number,2018,573.0494233612271,678.9827342153607,490.0898692787901
Deaths,Montenegro,Male,20 to 24,Road injuries,Number,2019,4.445337742689525,5.981955706739178,3.1810817961298565
Deaths,Montenegro,Female,20 to 24,Road injuries,Number,2019,1.1879280954885696,1.6238096888386977,0.8162819830330937
Deaths,Montenegro,Male,25 to 29,Road injuries,Number,2019,3.8581772382171247,5.16317042480565,2.7004739075539774
Deaths,Montenegro,Female,25 to 29,Road injuries,Number,2019,0.7538851204605121,1.1110955067330106,0.4799147788366233
Deaths,Montenegro,Male,30 to 34,Road injuries,Number,2019,2.876631548275603,4.056588358181835,1.967633032948333
Deaths,Montenegro,Female,30 to 34,Road injuries,Number,2019,0.7381463383504192,1.0795459649798316,0.47361346990148084
Deaths,Montenegro,Male,35 to 39,Road injuries,Number,2019,3.0292749510773525,4.238572193037966,1.9882923070279297
Deaths,Montenegro,Female,35 to 39,Road injuries,Number,2019,0.7634721255626639,1.1438714976611133,0.46764380170414843
Deaths,Montenegro,Male,40 to 44,Road injuries,Number,2019,2.4877733667886566,3.5446335271815013,1.6784719867601574
Deaths,Montenegro,Female,40 to 44,Road injuries,Number,2019,0.8449631155573156,1.252149913992818,0.5473605300603853
Deaths,Montenegro,Male,45 to 49,Road injuries,Number,2019,2.8439529139780544,4.244734337121111,1.8599690787779621
Deaths,Montenegro,Female,45 to 49,Road injuries,Number,2019,0.8101771864422733,1.184414129447899,0.534465603101359
Deaths,Montenegro,Male,50 to 54,Road injuries,Number,2019,3.359597365185685,5.073801479323697,2.122644655319733
Deaths,Montenegro,Female,50 to 54,Road injuries,Number,2019,0.9200792928506499,1.351432475566891,0.5873647250986627
Deaths,Montenegro,Male,55 to 59,Road injuries,Number,2019,3.7429444999160646,5.6051998760057815,2.388661605663334
Deaths,Montenegro,Female,55 to 59,Road injuries,Number,2019,1.1418260898583656,1.6531719946876626,0.7323733866437291
Deaths,Montenegro,Male,60 to 64,Road injuries,Number,2019,3.6724315491059794,5.267350367138245,2.3918708039227514
Deaths,Montenegro,Female,60 to 64,Road injuries,Number,2019,1.1584527154574233,1.6831292960283168,0.7346471906779828
Deaths,Montenegro,Male,65 to 69,Road injuries,Number,2019,3.543534413703172,5.41421960507089,2.255989257432882
Deaths,Montenegro,Female,65 to 69,Road injuries,Number,2019,1.3370153893376944,1.96900608251116,0.8414613149388119
Deaths,Montenegro,Male,70 to 74,Road injuries,Number,2019,2.244545601168816,3.2659131119402165,1.499325873871765
Deaths,Montenegro,Female,70 to 74,Road injuries,Number,2019,1.220719467639936,1.7634380225416515,0.7839760155607394
Deaths,Montenegro,Male,75 to 79,Road injuries,Number,2019,2.1693118942806913,3.2504553000968923,1.3993512064166973
Deaths,Montenegro,Female,75 to 79,Road injuries,Number,2019,1.2516306812594653,1.8901715139684863,0.7713442934404142
Deaths,Montenegro,Male,80 plus,Road injuries,Number,2019,2.6800508392994344,3.5739890520897486,1.9168956315259063
Deaths,Montenegro,Female,80 plus,Road injuries,Number,2019,1.7734698779582412,2.376535056966712,1.3175497652965527
Deaths,Montenegro,Male,All Ages,Road injuries,Number,2019,43.63890370219649,53.792792649328504,34.108581304515205
Deaths,Montenegro,Female,All Ages,Road injuries,Number,2019,15.19545300506463,18.43776906947816,12.369157481072795
Deaths,Malta,Male,20 to 24,Road injuries,Number,2017,1.796187663504198,2.2241089814034516,1.3941918772992279
Deaths,Malta,Female,20 to 24,Road injuries,Number,2017,0.26495381537532753,0.35814598932525793,0.191470708124149
Deaths,Malta,Male,25 to 29,Road injuries,Number,2017,1.6398937055205256,2.096766371729704,1.2469499256987808
Deaths,Malta,Female,25 to 29,Road injuries,Number,2017,0.19161865239752862,0.2646046825026078,0.13021396135171934
Deaths,Malta,Male,30 to 34,Road injuries,Number,2017,1.0770289380931706,1.414281958478915,0.7995872028227692
Deaths,Malta,Female,30 to 34,Road injuries,Number,2017,0.14518315681084107,0.19464375947777496,0.10397594995229019
Deaths,Malta,Male,35 to 39,Road injuries,Number,2017,0.8098200511949765,1.0920261002779283,0.578866962650871
Deaths,Malta,Female,35 to 39,Road injuries,Number,2017,0.14506154409411096,0.2014635381723639,0.09785816115716221
Deaths,Malta,Male,40 to 44,Road injuries,Number,2017,0.670788907206717,0.897502810610307,0.4833974588486979
Deaths,Malta,Female,40 to 44,Road injuries,Number,2017,0.1574525920628767,0.21501642173545615,0.11348251578965164
Deaths,Malta,Male,45 to 49,Road injuries,Number,2017,0.5771381332510944,0.7773752628755358,0.40386479555444477
Deaths,Malta,Female,45 to 49,Road injuries,Number,2017,0.14907474283512284,0.20522333341840102,0.10394492505976487
Deaths,Malta,Male,50 to 54,Road injuries,Number,2017,0.5045525929395969,0.6631810880528194,0.371322568874508
Deaths,Malta,Female,50 to 54,Road injuries,Number,2017,0.16177462329332892,0.22046049921306501,0.11578742276704171
Deaths,Malta,Male,55 to 59,Road injuries,Number,2017,0.585355883881168,0.7810853283310781,0.4319740438156253
Deaths,Malta,Female,55 to 59,Road injuries,Number,2017,0.20972619107169274,0.2902327454047486,0.14834107140339114
Deaths,Malta,Male,60 to 64,Road injuries,Number,2017,0.5389102680848096,0.7143844942945099,0.39115739379020126
Deaths,Malta,Female,60 to 64,Road injuries,Number,2017,0.23567815404898876,0.31818599484627147,0.17140605310176302
Deaths,Malta,Male,65 to 69,Road injuries,Number,2017,0.6089310863914872,0.8104128409089109,0.44146845359537557
Deaths,Malta,Female,65 to 69,Road injuries,Number,2017,0.3408532835338091,0.4732850265425543,0.24053486725050136
Deaths,Malta,Male,70 to 74,Road injuries,Number,2017,0.641523441032477,0.8706198191138612,0.469654908081504
Deaths,Malta,Female,70 to 74,Road injuries,Number,2017,0.3895210820365466,0.5392253134629132,0.2794157217403312
Deaths,Malta,Male,75 to 79,Road injuries,Number,2017,0.46401690647340266,0.6227789590455237,0.34103513454927425
Deaths,Malta,Female,75 to 79,Road injuries,Number,2017,0.3074055015468308,0.4155972448396008,0.22771430725017172
Deaths,Malta,Male,80 plus,Road injuries,Number,2017,0.8873901984253753,1.077879718672145,0.7307830573812462
Deaths,Malta,Female,80 plus,Road injuries,Number,2017,0.5641180149181156,0.6971775838413663,0.437510950453062
Deaths,Malta,Male,All Ages,Road injuries,Number,2017,12.14934655792924,13.475726409151429,10.880098595348338
Deaths,Malta,Female,All Ages,Road injuries,Number,2017,3.6772575534130607,4.1841618097030775,3.2674643952823845
Deaths,Montenegro,Male,20 to 24,Road injuries,Number,2018,4.432548634390724,5.850780659788481,3.1951215956688195
Deaths,Montenegro,Female,20 to 24,Road injuries,Number,2018,1.223922315906453,1.6625429922920707,0.8519343035086692
Deaths,Montenegro,Male,25 to 29,Road injuries,Number,2018,3.9136022194286877,5.187381265044473,2.7799890923399375
Deaths,Montenegro,Female,25 to 29,Road injuries,Number,2018,0.8039736570640277,1.1785315181785538,0.5306714257486381
Deaths,Montenegro,Male,30 to 34,Road injuries,Number,2018,2.89699589806565,3.9755100726799757,1.988967242926822
Deaths,Montenegro,Female,30 to 34,Road injuries,Number,2018,0.7610446650032083,1.1062535693697808,0.499775432352152
Deaths,Montenegro,Male,35 to 39,Road injuries,Number,2018,2.971008656648882,4.143252976328872,1.988234648898084
Deaths,Montenegro,Female,35 to 39,Road injuries,Number,2018,0.7592290387687155,1.138847572020098,0.47368801459533943
Deaths,Montenegro,Male,40 to 44,Road injuries,Number,2018,2.4417023695113182,3.436228992597996,1.6560239112771742
Deaths,Montenegro,Female,40 to 44,Road injuries,Number,2018,0.8595856550070019,1.2545469205683994,0.5511206327337215
Deaths,Montenegro,Male,45 to 49,Road injuries,Number,2018,2.8411020180141437,4.274405897179451,1.9015305344685633
Deaths,Montenegro,Female,45 to 49,Road injuries,Number,2018,0.790506496822127,1.1382834356264055,0.5252339143132386
Deaths,Montenegro,Male,50 to 54,Road injuries,Number,2018,3.4578194567840814,5.034619063802684,2.300322310637944
Deaths,Montenegro,Female,50 to 54,Road injuries,Number,2018,0.9502069196551365,1.3837010342601834,0.6090900963480312
Deaths,Montenegro,Male,55 to 59,Road injuries,Number,2018,3.8381232667137843,5.629208385337931,2.5219895981600673
Deaths,Montenegro,Female,55 to 59,Road injuries,Number,2018,1.1619411227647332,1.6909932723904646,0.7503818953732426
Deaths,Montenegro,Male,60 to 64,Road injuries,Number,2018,3.718761398191457,5.368640581162549,2.448973955530625
Deaths,Montenegro,Female,60 to 64,Road injuries,Number,2018,1.1585070957419865,1.6723845832025226,0.7417268959346497
Deaths,Montenegro,Male,65 to 69,Road injuries,Number,2018,3.471717316545639,5.25923411418999,2.2516954948978367
Deaths,Montenegro,Female,65 to 69,Road injuries,Number,2018,1.330047397654927,1.9631373691095266,0.852105741543632
Deaths,Montenegro,Male,70 to 74,Road injuries,Number,2018,2.1260038372429078,3.0447931445995566,1.4070642504326987
Deaths,Montenegro,Female,70 to 74,Road injuries,Number,2018,1.1920386953337057,1.7198275963723604,0.7515213179612249
Deaths,Montenegro,Male,75 to 79,Road injuries,Number,2018,2.3477204300515906,3.4333563343562337,1.5226910660940218
Deaths,Montenegro,Female,75 to 79,Road injuries,Number,2018,1.375164566835385,2.1117344286834476,0.8650412052019457
Deaths,Montenegro,Male,80 plus,Road injuries,Number,2018,2.6553076278447714,3.491539934891564,1.9255414599350889
Deaths,Montenegro,Female,80 plus,Road injuries,Number,2018,1.8138961087547647,2.4494891740171116,1.3401930354073917
Deaths,Montenegro,Male,All Ages,Road injuries,Number,2018,43.87571322720781,52.98760311607497,35.45363554028203
Deaths,Montenegro,Female,All Ages,Road injuries,Number,2018,15.618654789244111,18.943230697223544,12.912249911616923
Deaths,Finland,Male,20 to 24,Road injuries,Number,2019,17.273902796513376,21.386943806955646,13.473153168794294
Deaths,Finland,Female,20 to 24,Road injuries,Number,2019,3.913116818262231,5.288738207870559,2.8803570023432314
Deaths,Finland,Male,25 to 29,Road injuries,Number,2019,12.38728505143128,15.835337226492774,9.451623424742007
Deaths,Finland,Female,25 to 29,Road injuries,Number,2019,3.0548693615918374,4.0526991246173925,2.2605677614695847
Deaths,Finland,Male,30 to 34,Road injuries,Number,2019,9.158795957966781,11.899614102439493,6.923091389036411
Deaths,Finland,Female,30 to 34,Road injuries,Number,2019,2.3843107174409583,3.130262890023676,1.8034553239596665
Deaths,Finland,Male,35 to 39,Road injuries,Number,2019,9.384555492180711,12.261220597054782,6.891292336529289
Deaths,Finland,Female,35 to 39,Road injuries,Number,2019,2.2950484552270285,2.9688919383504433,1.7026989057308788
Deaths,Finland,Male,40 to 44,Road injuries,Number,2019,8.778784519292994,11.335074046587513,6.552071373223185
Deaths,Finland,Female,40 to 44,Road injuries,Number,2019,2.4371930522626637,3.233851533897545,1.8279939785042791
Deaths,Finland,Male,45 to 49,Road injuries,Number,2019,10.246576249102313,13.300487668234416,7.708616670172002
Deaths,Finland,Female,45 to 49,Road injuries,Number,2019,2.8664048692371025,3.7452024714404084,2.128368784185748
Deaths,Finland,Male,50 to 54,Road injuries,Number,2019,9.668550273404655,12.721329781378229,7.387572738341157
Deaths,Finland,Female,50 to 54,Road injuries,Number,2019,3.2319319791065504,4.1679419994603135,2.478508186342234
Deaths,Finland,Male,55 to 59,Road injuries,Number,2019,12.776718799351436,16.23669121466597,9.891782738094234
Deaths,Finland,Female,55 to 59,Road injuries,Number,2019,3.8459172609465315,5.1243908733892365,2.8911641405490442
Deaths,Finland,Male,60 to 64,Road injuries,Number,2019,13.273441620897474,17.036748480188315,10.237295663873768
Deaths,Finland,Female,60 to 64,Road injuries,Number,2019,4.607350984890403,5.840357715871407,3.5844440161661977
Deaths,Finland,Male,65 to 69,Road injuries,Number,2019,14.295339804013532,18.082109700274685,11.19892136741693
Deaths,Finland,Female,65 to 69,Road injuries,Number,2019,6.865290841627144,8.71964068098989,5.450784685862849
Deaths,Finland,Male,70 to 74,Road injuries,Number,2019,18.084715130568153,22.854297963802637,13.923386074148137
Deaths,Finland,Female,70 to 74,Road injuries,Number,2019,8.533011586390113,11.318276894086411,6.466083090457713
Deaths,Finland,Male,75 to 79,Road injuries,Number,2019,13.54379436609912,17.02393365044278,10.425628815699742
Deaths,Finland,Female,75 to 79,Road injuries,Number,2019,7.598498374975251,9.898388274967553,5.792027998230645
Deaths,Finland,Male,80 plus,Road injuries,Number,2019,24.59997215021416,28.994280875224717,20.45537982460376
Deaths,Finland,Female,80 plus,Road injuries,Number,2019,13.053956431783519,15.906692673103123,10.16853311482429
Deaths,Finland,Male,All Ages,Road injuries,Number,2019,192.83530910804845,209.33094885389065,177.88744004108116
Deaths,Finland,Female,All Ages,Road injuries,Number,2019,73.47334741087711,82.24775298970336,66.75983339026651
Deaths,Slovenia,Male,20 to 24,Road injuries,Number,2017,10.094163603472845,12.481901591013052,8.00183615352129
Deaths,Slovenia,Female,20 to 24,Road injuries,Number,2017,2.2028901017765556,2.813048578156243,1.6670728274361168
Deaths,Slovenia,Male,25 to 29,Road injuries,Number,2017,8.109147190360394,10.051180398704325,6.548209903148909
Deaths,Slovenia,Female,25 to 29,Road injuries,Number,2017,1.2002901711245082,1.6573606637227767,0.8577517457213786
Deaths,Slovenia,Male,30 to 34,Road injuries,Number,2017,8.54103063425942,10.709815707284314,6.623162660704063
Deaths,Slovenia,Female,30 to 34,Road injuries,Number,2017,1.032957636050811,1.4380356064256168,0.7214545168216604
Deaths,Slovenia,Male,35 to 39,Road injuries,Number,2017,7.666649742828199,10.108854786069486,5.7032098743320345
Deaths,Slovenia,Female,35 to 39,Road injuries,Number,2017,1.2441586547675128,1.7245071870888131,0.8530878596393748
Deaths,Slovenia,Male,40 to 44,Road injuries,Number,2017,6.47887626195893,8.80612490056742,4.699737814918528
Deaths,Slovenia,Female,40 to 44,Road injuries,Number,2017,1.2805578743085602,1.7798195905886194,0.9168753323664603
Deaths,Slovenia,Male,45 to 49,Road injuries,Number,2017,7.202884947333127,9.796611368631051,5.181704799742081
Deaths,Slovenia,Female,45 to 49,Road injuries,Number,2017,1.7940482136331242,2.47531694444874,1.2327004109451296
Deaths,Slovenia,Male,50 to 54,Road injuries,Number,2017,8.588804731931917,11.509395490942225,6.290392935239724
Deaths,Slovenia,Female,50 to 54,Road injuries,Number,2017,1.8111217194299198,2.5172988592911674,1.2319586176792667
Deaths,Slovenia,Male,55 to 59,Road injuries,Number,2017,7.503674409326351,10.10306665307742,5.354559014741163
Deaths,Slovenia,Female,55 to 59,Road injuries,Number,2017,1.9131286701939332,2.7160365311002095,1.3257348277987047
Deaths,Slovenia,Male,60 to 64,Road injuries,Number,2017,7.448000933955179,10.029289203747183,5.46371976103943
Deaths,Slovenia,Female,60 to 64,Road injuries,Number,2017,2.094781277165935,2.8884378500949577,1.476649052951413
Deaths,Slovenia,Male,65 to 69,Road injuries,Number,2017,6.113629325755552,8.447813215337435,4.348201688451321
Deaths,Slovenia,Female,65 to 69,Road injuries,Number,2017,2.533311005725724,3.561453994938367,1.7393960510509852
Deaths,Slovenia,Male,70 to 74,Road injuries,Number,2017,5.665604826830558,7.724817928506894,4.031942214246122
Deaths,Slovenia,Female,70 to 74,Road injuries,Number,2017,3.1084630857491384,4.305826755917297,2.155327343777251
Deaths,Slovenia,Male,75 to 79,Road injuries,Number,2017,5.530967560045814,7.656559969517961,3.916528012521471
Deaths,Slovenia,Female,75 to 79,Road injuries,Number,2017,3.2550102790867457,4.46156912198254,2.300361058167385
Deaths,Slovenia,Male,80 plus,Road injuries,Number,2017,7.797685489922589,9.755619537845936,6.124731593863533
Deaths,Slovenia,Female,80 plus,Road injuries,Number,2017,5.2302354405998885,6.656783207994106,3.896817251453058
Deaths,Slovenia,Male,All Ages,Road injuries,Number,2017,105.27390473887996,124.93469909609105,90.10534700329491
Deaths,Slovenia,Female,All Ages,Road injuries,Number,2017,31.822468505658904,38.34110147834194,26.723675254591985
Deaths,Luxembourg,Male,20 to 24,Road injuries,Number,2017,3.70023973527191,4.460137843769991,2.958047762373293
Deaths,Luxembourg,Female,20 to 24,Road injuries,Number,2017,0.8215568519665171,1.0396013471243684,0.6183959826539525
Deaths,Luxembourg,Male,25 to 29,Road injuries,Number,2017,3.0832822084378626,3.746355886463546,2.4222874780909343
Deaths,Luxembourg,Female,25 to 29,Road injuries,Number,2017,0.6168258679924573,0.7878575398886402,0.47084875050888286
Deaths,Luxembourg,Male,30 to 34,Road injuries,Number,2017,2.4206768342113265,2.9845517097942316,1.8491464819353738
Deaths,Luxembourg,Female,30 to 34,Road injuries,Number,2017,0.5126254111451883,0.6723374958495355,0.38534656281341456
Deaths,Luxembourg,Male,35 to 39,Road injuries,Number,2017,2.000080367920129,2.5835549375307223,1.4944646352721451
Deaths,Luxembourg,Female,35 to 39,Road injuries,Number,2017,0.4780476600210028,0.6269092106359636,0.3560669340625492
Deaths,Luxembourg,Male,40 to 44,Road injuries,Number,2017,1.5300956879872827,1.9497333177900904,1.1541808374538105
Deaths,Luxembourg,Female,40 to 44,Road injuries,Number,2017,0.43281996703822934,0.5758400068371694,0.31998194361943144
Deaths,Luxembourg,Male,45 to 49,Road injuries,Number,2017,1.597394070868397,2.0953791958312586,1.194750958885828
Deaths,Luxembourg,Female,45 to 49,Road injuries,Number,2017,0.5190203422854215,0.6934400888636382,0.38984453141796693
Deaths,Luxembourg,Male,50 to 54,Road injuries,Number,2017,1.588832566232559,2.041383208329161,1.2117690718523042
Deaths,Luxembourg,Female,50 to 54,Road injuries,Number,2017,0.5328372067786294,0.691098795849026,0.39986317814895384
Deaths,Luxembourg,Male,55 to 59,Road injuries,Number,2017,1.3949048147106704,1.7850228535744714,1.082179358354094
Deaths,Luxembourg,Female,55 to 59,Road injuries,Number,2017,0.5101695246681446,0.6646101191312158,0.38003235455418455
Deaths,Luxembourg,Male,60 to 64,Road injuries,Number,2017,1.1866743810632456,1.5024861114286954,0.9329021922129042
Deaths,Luxembourg,Female,60 to 64,Road injuries,Number,2017,0.5055822912252016,0.6653995917368726,0.3806518245031045
Deaths,Luxembourg,Male,65 to 69,Road injuries,Number,2017,1.1297408264770272,1.4334233648162233,0.8840722771939387
Deaths,Luxembourg,Female,65 to 69,Road injuries,Number,2017,0.5657370951386276,0.7351923367356128,0.4268084244431697
Deaths,Luxembourg,Male,70 to 74,Road injuries,Number,2017,1.0847669283000458,1.3847718534694053,0.8372104720733485
Deaths,Luxembourg,Female,70 to 74,Road injuries,Number,2017,0.6070198060782411,0.8056710228381363,0.44674228652744236
Deaths,Luxembourg,Male,75 to 79,Road injuries,Number,2017,1.1912683041118348,1.5118931090494665,0.9092921115664362
Deaths,Luxembourg,Female,75 to 79,Road injuries,Number,2017,0.754564435641475,1.023687767467816,0.5716629332085518
Deaths,Luxembourg,Male,80 plus,Road injuries,Number,2017,2.212779880887155,2.7184077323105584,1.7922432140494744
Deaths,Luxembourg,Female,80 plus,Road injuries,Number,2017,1.6326541686770895,2.036458604010906,1.2386411024811101
Deaths,Luxembourg,Male,All Ages,Road injuries,Number,2017,26.851084147763224,29.96762167020782,24.062026430243563
Deaths,Luxembourg,Female,All Ages,Road injuries,Number,2017,9.698941622413754,11.09413686689669,8.490657532243022
Deaths,Israel,Male,20 to 24,Road injuries,Number,2018,43.417947182225916,50.401814813699644,36.598533553332764
Deaths,Israel,Female,20 to 24,Road injuries,Number,2018,8.424009871584248,10.522702284692123,6.579450614525664
Deaths,Israel,Male,25 to 29,Road injuries,Number,2018,31.670218370174243,37.67510298285813,25.88507680298064
Deaths,Israel,Female,25 to 29,Road injuries,Number,2018,6.302038579170233,8.02599312679724,4.815798191631166
Deaths,Israel,Male,30 to 34,Road injuries,Number,2018,26.969168147076925,32.20560745055765,21.860111748547755
Deaths,Israel,Female,30 to 34,Road injuries,Number,2018,5.141388710796079,6.734238471096591,3.8251361592342827
Deaths,Israel,Male,35 to 39,Road injuries,Number,2018,20.221062198192417,25.073221820880956,15.986014979370953
Deaths,Israel,Female,35 to 39,Road injuries,Number,2018,6.325825009004681,8.138636867661623,4.827535155244745
Deaths,Israel,Male,40 to 44,Road injuries,Number,2018,20.73321131270481,25.650249698275637,16.38842047359392
Deaths,Israel,Female,40 to 44,Road injuries,Number,2018,6.209978018076718,7.912080855350693,4.6754937661963645
Deaths,Israel,Male,45 to 49,Road injuries,Number,2018,23.910128569053036,29.42367459936581,18.74863996557223
Deaths,Israel,Female,45 to 49,Road injuries,Number,2018,5.952307123953066,7.667157549221108,4.579085853215566
Deaths,Israel,Male,50 to 54,Road injuries,Number,2018,20.518646526311276,25.38538476965255,16.469148236878986
Deaths,Israel,Female,50 to 54,Road injuries,Number,2018,6.185163270450385,8.095107596530317,4.681581660479651
Deaths,Israel,Male,55 to 59,Road injuries,Number,2018,22.073620741731546,27.387104993335193,17.67841519690693
Deaths,Israel,Female,55 to 59,Road injuries,Number,2018,7.361551210760864,9.640898899968523,5.6622323732207755
Deaths,Israel,Male,60 to 64,Road injuries,Number,2018,18.062062101248394,22.628596188254864,14.248892090808866
Deaths,Israel,Female,60 to 64,Road injuries,Number,2018,8.504794956561705,11.051375914741012,6.494362760547709
Deaths,Israel,Male,65 to 69,Road injuries,Number,2018,23.843622350418695,31.087733318605448,18.390082999905847
Deaths,Israel,Female,65 to 69,Road injuries,Number,2018,12.414222828129407,15.97524736557635,9.216973969569347
Deaths,Israel,Male,70 to 74,Road injuries,Number,2018,25.49257257853118,32.279958172917304,19.870249248178133
Deaths,Israel,Female,70 to 74,Road injuries,Number,2018,14.8844183496522,19.2675862770119,11.234913142332184
Deaths,Israel,Male,75 to 79,Road injuries,Number,2018,25.259726443261602,31.773273548273206,19.501613111902646
Deaths,Israel,Female,75 to 79,Road injuries,Number,2018,16.75290407620565,21.12366280338867,12.790545846132023
Deaths,Israel,Male,80 plus,Road injuries,Number,2018,67.34426323041797,78.25218518837488,55.6512565050313
Deaths,Israel,Female,80 plus,Road injuries,Number,2018,60.67885671104022,71.4460455559569,48.268347069620056
Deaths,Israel,Male,All Ages,Road injuries,Number,2018,428.521094785588,456.51698030023147,401.60754382865406
Deaths,Israel,Female,All Ages,Road injuries,Number,2018,187.02997581739373,203.63158366218005,169.00902140737395
Deaths,North Macedonia,Male,20 to 24,Road injuries,Number,2019,11.113775676328618,15.168591268451909,7.809256629518168
Deaths,North Macedonia,Female,20 to 24,Road injuries,Number,2019,1.9568637139658798,2.8972890947235936,1.2297059023374923
Deaths,North Macedonia,Male,25 to 29,Road injuries,Number,2019,11.455759001114998,14.925289161987529,8.14965305084835
Deaths,North Macedonia,Female,25 to 29,Road injuries,Number,2019,1.870109066069693,2.8071930552634745,1.2005668277031953
Deaths,North Macedonia,Male,30 to 34,Road injuries,Number,2019,9.79059955510511,13.477494514128237,6.878366657515629
Deaths,North Macedonia,Female,30 to 34,Road injuries,Number,2019,1.8335324968232563,2.798144357141945,1.187550385958414
Deaths,North Macedonia,Male,35 to 39,Road injuries,Number,2019,11.752021320489863,16.8304474152465,7.439156452098118
Deaths,North Macedonia,Female,35 to 39,Road injuries,Number,2019,2.08918018190554,3.0495798289074085,1.3485367490840354
Deaths,North Macedonia,Male,40 to 44,Road injuries,Number,2019,9.556251253827725,13.491138111793374,6.208383814855895
Deaths,North Macedonia,Female,40 to 44,Road injuries,Number,2019,1.7705207447287734,2.627224378549352,1.1344045010042478
Deaths,North Macedonia,Male,45 to 49,Road injuries,Number,2019,10.250669558230403,14.778733378310147,6.682968375215395
Deaths,North Macedonia,Female,45 to 49,Road injuries,Number,2019,1.9404268901013466,2.9505327557406655,1.228350003367156
Deaths,North Macedonia,Male,50 to 54,Road injuries,Number,2019,9.902517732493196,14.710502036638873,6.616753567605558
Deaths,North Macedonia,Female,50 to 54,Road injuries,Number,2019,2.02482808926922,2.9656514910660823,1.3522686022854506
Deaths,North Macedonia,Male,55 to 59,Road injuries,Number,2019,10.989129951883621,15.912604495390442,7.074104434181689
Deaths,North Macedonia,Female,55 to 59,Road injuries,Number,2019,2.7802204877937595,4.2278294650747315,1.7995662628202396
Deaths,North Macedonia,Male,60 to 64,Road injuries,Number,2019,10.015130090905682,14.201995500295132,6.763534602661971
Deaths,North Macedonia,Female,60 to 64,Road injuries,Number,2019,2.796234522550476,4.046055479912648,1.855755276122053
Deaths,North Macedonia,Male,65 to 69,Road injuries,Number,2019,9.554588599791863,13.639062470554869,6.402917389731053
Deaths,North Macedonia,Female,65 to 69,Road injuries,Number,2019,3.4680339193331866,4.969684713355381,2.371225030474084
Deaths,North Macedonia,Male,70 to 74,Road injuries,Number,2019,7.358443658280491,10.552828872562026,4.893430515124414
Deaths,North Macedonia,Female,70 to 74,Road injuries,Number,2019,2.83741982145281,4.18955247119003,1.8534825162412216
Deaths,North Macedonia,Male,75 to 79,Road injuries,Number,2019,7.240345071170309,9.984978944874,5.038951500266779
Deaths,North Macedonia,Female,75 to 79,Road injuries,Number,2019,3.077549505856589,4.3476954669713885,2.1054534115030297
Deaths,North Macedonia,Male,80 plus,Road injuries,Number,2019,6.596366876171393,8.497155495268188,5.059732336021264
Deaths,North Macedonia,Female,80 plus,Road injuries,Number,2019,3.4552274393164137,4.572484485994131,2.632619178780089
Deaths,North Macedonia,Male,All Ages,Road injuries,Number,2019,135.35791839919398,172.31205054836877,103.00655420901892
Deaths,North Macedonia,Female,All Ages,Road injuries,Number,2019,35.98257250140654,46.09795923097081,27.35545243870676
Deaths,Poland,Male,20 to 24,Road injuries,Number,2019,259.740358931087,317.9460432628696,206.9219402775139
Deaths,Poland,Female,20 to 24,Road injuries,Number,2019,47.028649271315054,62.411085823173,35.21180329998564
Deaths,Poland,Male,25 to 29,Road injuries,Number,2019,256.00700630430396,300.80018160007336,213.34711729416165
Deaths,Poland,Female,25 to 29,Road injuries,Number,2019,39.34259797018759,53.87790829245855,28.553209802855015
Deaths,Poland,Male,30 to 34,Road injuries,Number,2019,254.06192978598128,302.9938781892635,211.3301104463829
Deaths,Poland,Female,30 to 34,Road injuries,Number,2019,40.81974552855511,55.93809863304307,29.716145951400954
Deaths,Poland,Male,35 to 39,Road injuries,Number,2019,264.75507935950645,330.70088928554264,211.9784279308053
Deaths,Poland,Female,35 to 39,Road injuries,Number,2019,48.471774486531466,65.81500323584706,35.98049499000971
Deaths,Poland,Male,40 to 44,Road injuries,Number,2019,253.34633585576753,321.27383808583073,197.07480472788453
Deaths,Poland,Female,40 to 44,Road injuries,Number,2019,50.691081416089055,69.55993673365481,37.74543535253283
Deaths,Poland,Male,45 to 49,Road injuries,Number,2019,240.46358192723105,314.6420181736931,181.78969062868535
Deaths,Poland,Female,45 to 49,Road injuries,Number,2019,47.274688917003914,65.337021078238,34.498262404837305
